ID,Name,Description,Organization,Organization_Type,Address,Suburb,City,State,Postcode,Phone,Email,Website,Categories,Youth_Specific,Indigenous_Specific,Data_Source,Status,Latitude,Longitude
5e9c1b8d-df78-4e96-a515-fc3e45aadeb7,"Toowoomba Youth Development Program","Professional court support assistance available to young people in the Toowoomba and surrounding areas region.","Toowoomba Mission Australia",school,"761 Queen St",Toowoomba City,Toowoomba,QLD,4350,(07) 9152 3765,contact@toowoombamissionaust.gov.au,https://www.toowoombamissionaust.com.au,"court_support, mental_health, victim_support",true,false,Melbourne Council,active,-27.55555674061804,151.94306188849197
91650d45-11ac-4130-8a81-11a84fb8d23f,"Toowoomba Community Mental Health 91","Providing victim support services to community members in Toowoomba and surrounding areas.","Headspace Toowoomba",school,"290 Collins St",Toowoomba City,Toowoomba,QLD,4350,(07) 5920 2421,support@headspacetoowoomba.gov.au,https://www.headspacetoowoomba.com.au,"victim_support",false,true,Perth Council,active,-27.56920854247869,151.94442160320665
4d40532c-0c04-4dab-a7e0-7b9d8d8d7620,"Rockhampton Youth Legal Service","Providing court support services to young people in Rockhampton and surrounding areas.","Rockhampton Youth Services",hospital,"74 Queen St",Rockhampton City,Rockhampton,QLD,4700,(07) 4211 1103,help@rockhamptonyouthserv.org.au,https://www.rockhamptonyouthserv.gov.au,"court_support",true,false,Data.ACT,active,-23.38361749183598,150.5067312894988
e1e51d86-cac2-48a0-943b-b1b1bb7143cf,"Rockhampton Youth Arts Program","Comprehensive court support support for young people throughout Rockhampton and surrounding areas.","Rockhampton Community Centre",commercial,"816 George St",Rockhampton City,Rockhampton,QLD,4700,(07) 8834 2683,contact@rockhamptoncommunity.gov.au,https://www.rockhamptoncommunity.gov.au,"court_support, community_service, arts_culture",true,false,Brisbane Council,active,-23.39070874242204,150.51579178137456
c04b6e25-3af1-4c80-bc73-2a5806c96ef1,"Rockhampton Youth Development Program","Professional multicultural assistance available to young people in the Rockhampton and surrounding areas region.","Lifeline Rockhampton",indigenous,"527 George St",Rockhampton City,Rockhampton,QLD,4700,(07) 5346 6073,info@lifelinerockhampton.com.au,https://www.lifelinerockhampton.org.au,"multicultural, transitional_housing, family_support",true,true,Melbourne Council,active,-23.37509684436618,150.50459843804853
58f6fc9b-d900-4f94-a228-fb92e43f7b10,"Rockhampton Youth Health Clinic","Providing apprenticeships services to young people in Rockhampton and surrounding areas.","Rockhampton Community Centre",government,"219 Main St",Rockhampton City,Rockhampton,QLD,4700,(07) 9110 2590,contact@rockhamptoncommunity.org.au,https://www.rockhamptoncommunity.org.au,"apprenticeships, suicide_prevention, youth_development",true,true,Find & Connect,active,-23.386739248838158,150.50608783146285
92c90c1c-dbf2-4000-ac17-0966a27cde81,"Rockhampton Emergency Relief Centre","Comprehensive financial counselling support for community members throughout Rockhampton and surrounding areas.","Rockhampton Aboriginal Corporation",community,"216 High St",Rockhampton City,Rockhampton,QLD,4700,(07) 7839 8267,info@rockhamptonaborigina.com.au,https://www.rockhamptonaborigina.org.au,"financial_counselling",false,false,Brisbane Council,active,-23.379852679098867,150.51729559161566
9949e6f8-19d9-4632-bd38-3f5bf60469aa,"Rockhampton Community Mental Health","Comprehensive arts culture support for young people throughout Rockhampton and surrounding areas.","Rockhampton Legal Aid",hospital,"581 Bourke St",Rockhampton City,Rockhampton,QLD,4700,(07) 7861 8376,support@rockhamptonlegalaid.com.au,https://www.rockhamptonlegalaid.gov.au,"arts_culture, financial_assistance",true,false,NT Open Data,active,-23.378454679178915,150.50031570667775
5f407f4a-08cc-4d15-8a93-834208977a45,"Rockhampton Youth Health Clinic 72","Comprehensive emergency relief support for young people throughout Rockhampton and surrounding areas.","Rockhampton Aboriginal Corporation",non_profit,"952 George St",Rockhampton City,Rockhampton,QLD,4700,(07) 7182 5887,services@rockhamptonaborigina.org.au,https://www.rockhamptonaborigina.org.au,"emergency_relief, multicultural",true,true,Sydney Council,active,-23.373711071505134,150.51076993046618
5863c1c0-d800-4fb8-bc1d-9089806409cd,"Rockhampton Youth Development Program 18","Comprehensive drug alcohol support for young people throughout Rockhampton and surrounding areas.","Rockhampton Family Services",indigenous,"808 Main St",Rockhampton City,Rockhampton,QLD,4700,(07) 1442 1525,support@rockhamptonfamilyser.org.au,https://www.rockhamptonfamilyser.org.au,"drug_alcohol, medical",true,true,Data.gov.au,active,-23.390006043158728,150.51663087053828
1c4d75c7-97e0-4399-b2d8-7d14180d8ec4,"Bundaberg Homeless Youth Outreach","Comprehensive mental health support for young people throughout Bundaberg and surrounding areas.","Bundaberg Salvation Army",faith_based,"508 Main St",Bundaberg Central,Bundaberg,QLD,4670,(07) 1235 2040,info@bundabergsalvationar.org.au,https://www.bundabergsalvationar.gov.au,"mental_health, medical, centrelink",true,true,Data.NSW,active,-24.86538038299115,152.35188224823446
deff9c4b-30e5-46b2-bcc7-b3edd49dbc82,"Bundaberg Homeless Youth Outreach 91","Comprehensive medical support for young people throughout Bundaberg and surrounding areas.","Bundaberg Youth Services",school,"904 Bourke St",Bundaberg Central,Bundaberg,QLD,4670,(07) 2364 1375,services@bundabergyouthservic.gov.au,https://www.bundabergyouthservic.org.au,"medical",true,true,NT Open Data,active,-24.868488308837968,152.34397977127708
937a616c-c9cb-4479-96b8-d3277ceec83e,"Bundaberg Youth Justice Support","Professional youth development assistance available to young people in the Bundaberg and surrounding areas region.","Bundaberg YMCA",commercial,"279 Main St",Bundaberg Central,Bundaberg,QLD,4670,(07) 9338 6021,contact@bundabergymca.com.au,https://www.bundabergymca.com.au,"youth_development, mentoring, legal_aid",true,false,Data.ACT,active,-24.85896494300671,152.34892414723976
55d5b078-2dd3-47c2-8798-499b14b5c0b2,"Bundaberg Multicultural Youth Services","Professional financial assistance assistance available to young people in the Bundaberg and surrounding areas region.","Bundaberg YMCA",charity,"613 Church St",Bundaberg Central,Bundaberg,QLD,4670,(07) 7762 2274,contact@bundabergymca.gov.au,https://www.bundabergymca.gov.au,"financial_assistance, mental_health",true,false,Data.QLD,active,-24.857744485005643,152.34950015110658
ec513e81-0b02-4603-89ab-72341a3b3c35,"Fremantle Youth Legal Service","Dedicated financial assistance services designed for young people living in Fremantle and surrounding areas.","Fremantle YMCA",indigenous,"498 High St",Fremantle,Fremantle,WA,6160,(08) 3422 8120,services@fremantleymca.com.au,https://www.fremantleymca.gov.au,"financial_assistance, mental_health, court_support",true,false,Adelaide Council,active,-32.06161690764619,115.73790537627667
28ad7fc8-57fb-4b8d-b3d4-1077a47a215a,"Fremantle Indigenous Youth Centre","Providing apprenticeships services to young people in Fremantle and surrounding areas.","Fremantle Salvation Army",commercial,"827 Church St",Fremantle,Fremantle,WA,6160,(08) 2282 9162,info@fremantlesalvationar.com.au,https://www.fremantlesalvationar.gov.au,"apprenticeships",true,true,Data.ACT,active,-32.052539049070255,115.75179795395687
da6f9188-17af-4fb1-9174-46a3845a874a,"Fremantle Homeless Youth Outreach","Comprehensive job placement support for young people throughout Fremantle and surrounding areas.","Fremantle Health Service",hospital,"227 Collins St",Fremantle,Fremantle,WA,6160,(08) 3434 9901,services@fremantlehealthservi.gov.au,https://www.fremantlehealthservi.gov.au,"job_placement, leadership",true,false,Data.QLD,active,-32.064446088903814,115.75102103529589
dd545f8e-9b20-4088-b938-4785d66c5322,"Fremantle Educational Support Centre","Providing multicultural services to young people in Fremantle and surrounding areas.","Fremantle Community Centre",non_profit,"924 High St",Fremantle,Fremantle,WA,6160,(08) 4996 7429,help@fremantlecommunityce.com.au,https://www.fremantlecommunityce.com.au,"multicultural",true,false,Data.VIC,active,-32.04997190452854,115.73532005558998
633a7031-c57b-4553-9128-fe3caf34c632,"Fremantle Youth Arts Program","Dedicated transport services designed for young people living in Fremantle and surrounding areas.","Fremantle Legal Aid",indigenous,"858 George St",Fremantle,Fremantle,WA,6160,(08) 1741 9494,info@fremantlelegalaid.com.au,https://www.fremantlelegalaid.com.au,"transport, victim_support, emergency_relief",true,false,Data.ACT,active,-32.05243667860377,115.74351824670114
bc22c6c7-5764-4c47-86c2-c3199d1484e7,"Fremantle Community Mental Health","Providing volunteer programs services to young people in Fremantle and surrounding areas.","Fremantle Mission Australia",charity,"363 High St",Fremantle,Fremantle,WA,6160,(08) 5483 6103,contact@fremantlemissionaust.com.au,https://www.fremantlemissionaust.com.au,"volunteer_programs, legal_aid",true,false,Data.ACT,active,-32.06161505333891,115.73758825771607
367f564d-c45c-42be-a2ad-2a8c2378728f,"Fremantle Youth Housing Support","Providing multicultural services to young people in Fremantle and surrounding areas.","Fremantle Community Centre",faith_based,"172 Church St",Fremantle,Fremantle,WA,6160,(08) 7025 0888,help@fremantlecommunityce.com.au,https://www.fremantlecommunityce.com.au,"multicultural",true,false,Sydney Council,active,-32.059257972128755,115.74910662339012
e2998397-c2fb-446d-a1c2-63e713a5f257,"Fremantle Youth Health Clinic","Providing training services to young people in Fremantle and surrounding areas.","Fremantle Community Centre",non_profit,"295 Collins St",Fremantle,Fremantle,WA,6160,(08) 9350 4352,info@fremantlecommunityce.gov.au,https://www.fremantlecommunityce.org.au,"training",true,false,NT Open Data,active,-32.06190074057908,115.73420214928169
9e06764f-737e-4de2-8ab4-b7c5ab3e246d,"Bunbury Emergency Relief Centre","Community-based financial counselling program serving community members across Bunbury and surrounding areas.","Bunbury Mission Australia",community,"497 Church St",Bunbury,Bunbury,WA,6230,(08) 8465 0316,help@bunburymissionaustra.org.au,https://www.bunburymissionaustra.com.au,"financial_counselling, medical, mentoring",false,false,Data.VIC,active,-33.32570417698862,115.6391984864614
57b5e33b-6a1d-4231-80df-428123a3b38a,"Bunbury Multicultural Youth Services","Comprehensive work experience support for young people throughout Bunbury and surrounding areas.","Bunbury YMCA",commercial,"746 Queen St",Bunbury,Bunbury,WA,6230,(08) 2356 8237,services@bunburyymca.org.au,https://www.bunburyymca.org.au,"work_experience",true,false,NT Open Data,active,-33.3353798699119,115.64543559767378
4ab2af64-6e54-4599-a92a-bc9bf45a1e3a,"Bunbury Youth Counselling Service","Dedicated refugee services services designed for young people living in Bunbury and surrounding areas.","Headspace Bunbury",university,"822 Collins St",Bunbury,Bunbury,WA,6230,(08) 3828 9566,contact@headspacebunbury.gov.au,https://www.headspacebunbury.org.au,"refugee_services",true,false,Data.ACT,active,-33.3231133655838,115.64809278540409
a3094c2c-ce0b-4f5f-a036-54ee7c0e27a5,"Bunbury Employment Training Hub","Providing sports recreation services to young people in Bunbury and surrounding areas.","Bunbury Aboriginal Corporation",indigenous,"759 King St",Bunbury,Bunbury,WA,6230,(08) 8477 4291,services@bunburyaboriginalcor.gov.au,https://www.bunburyaboriginalcor.com.au,"sports_recreation, community_development, mentoring",true,false,List Tasmania,active,-33.33179137832422,115.6448806016041
639a4b3a-62af-4140-bf19-b07f05ed9c16,"Bunbury Homeless Youth Outreach","Professional mentoring assistance available to young people in the Bunbury and surrounding areas region.","Bunbury Salvation Army",hospital,"648 Collins St",Bunbury,Bunbury,WA,6230,(08) 6653 3426,support@bunburysalvationarmy.org.au,https://www.bunburysalvationarmy.gov.au,"mentoring, training",true,false,List Tasmania,active,-33.32217961667026,115.64409501568895
b47dbf71-65b4-45bd-a6d6-0852dee362c9,"Bunbury Community Legal Centre","Dedicated leadership services designed for young people living in Bunbury and surrounding areas.","Bunbury Youth Services",non_profit,"52 George St",Bunbury,Bunbury,WA,6230,(08) 5711 5779,support@bunburyyouthservices.com.au,https://www.bunburyyouthservices.com.au,"leadership, transport",true,true,Brisbane Council,active,-33.32923484168369,115.63380979356722
e8210300-944d-4bc9-b240-c1df334075e4,"Bunbury Family Violence Service","Community-based youth development program serving young people across Bunbury and surrounding areas.","Bunbury Health Service",faith_based,"312 High St",Bunbury,Bunbury,WA,6230,(08) 1625 2674,contact@bunburyhealthservice.com.au,https://www.bunburyhealthservice.gov.au,"youth_development",true,false,Melbourne Council,active,-33.33073223947893,115.64910153150379
94913b26-450b-4a07-8793-3ef0cbaf884f,"Bunbury Indigenous Youth Centre","Comprehensive mental health support for young people throughout Bunbury and surrounding areas.","Lifeline Bunbury",government,"711 King St",Bunbury,Bunbury,WA,6230,(08) 7552 1917,contact@lifelinebunbury.org.au,https://www.lifelinebunbury.org.au,"mental_health, suicide_prevention, cultural_support",true,true,Data.WA,active,-33.328411231792316,115.63500718009301
46649523-e915-44b8-aad9-77d7dccbcfb0,"Geraldton Youth Development Program","Professional emergency relief assistance available to young people in the Geraldton and surrounding areas region.","Geraldton Family Services",university,"109 George St",Geraldton,Geraldton,WA,6530,(08) 8122 5732,support@geraldtonfamilyservi.org.au,https://www.geraldtonfamilyservi.com.au,"emergency_relief, domestic_violence, literacy",true,false,Data.NSW,active,-28.780609039242048,114.62325180096371
21fc7b78-a67f-4d36-8821-4d970cb21350,"Geraldton Emergency Relief Centre","Dedicated parenting services designed for young people living in Geraldton and surrounding areas.","Geraldton Family Services",school,"494 George St",Geraldton,Geraldton,WA,6530,(08) 4274 9468,info@geraldtonfamilyservi.org.au,https://www.geraldtonfamilyservi.gov.au,"parenting",true,false,Data.gov.au,active,-28.777504190058444,114.62633423700692
721bdf98-6c38-43f5-8604-e6d9d263f425,"Geraldton Emergency Relief Centre 1","Providing transitional housing services to young people in Geraldton and surrounding areas.","Geraldton Salvation Army",university,"363 George St",Geraldton,Geraldton,WA,6530,(08) 2511 7760,info@geraldtonsalvationar.com.au,https://www.geraldtonsalvationar.org.au,"transitional_housing, multicultural",true,true,Data.ACT,active,-28.78177934195447,114.63024012956112
372754b2-d23b-4e71-9c85-f3e76ee4dae0,"Geraldton Crisis Support Service","Providing dental services to community members in Geraldton and surrounding areas.","Geraldton Community Centre",school,"116 Bourke St",Geraldton,Geraldton,WA,6530,(08) 1599 5601,help@geraldtoncommunityce.org.au,https://www.geraldtoncommunityce.org.au,"dental, training, financial_assistance",false,false,Data.QLD,active,-28.77041866103526,114.63227352020931
57ca4824-2376-42c1-819b-8be61dc4a704,"Kalgoorlie Youth Development Program","Providing mental health services to young people in Kalgoorlie and surrounding areas.","Kalgoorlie Aboriginal Corporation",charity,"908 George St",Kalgoorlie,Kalgoorlie,WA,6430,(08) 9649 0621,services@kalgoorlieaboriginal.org.au,https://www.kalgoorlieaboriginal.gov.au,"mental_health, legal_aid",true,false,Data.NSW,active,-30.737913994603712,121.46185217593707
5dad6c3a-7428-402c-8d38-769ac9eed598,"Kalgoorlie Youth Housing Support","Providing health services services to young people in Kalgoorlie and surrounding areas.","Kalgoorlie Youth Services",charity,"519 Collins St",Kalgoorlie,Kalgoorlie,WA,6430,(08) 2896 6943,help@kalgoorlieyouthservi.gov.au,https://www.kalgoorlieyouthservi.com.au,"health_services, career_guidance",true,true,NT Open Data,active,-30.734585929805462,121.47411816015703
4234f2c2-6992-45f6-a986-3444060dfac9,"Kalgoorlie Youth Health Clinic","Professional training assistance available to young people in the Kalgoorlie and surrounding areas region.","Kalgoorlie Community Centre",indigenous,"975 Queen St",Kalgoorlie,Kalgoorlie,WA,6430,(08) 3450 3709,services@kalgoorliecommunityc.org.au,https://www.kalgoorliecommunityc.gov.au,"training, family_law, psychology",true,false,Adelaide Council,active,-30.741280760184292,121.46561117226652
a680ed49-1eac-417a-b41a-4c7af16ee36e,"Kalgoorlie Youth Development Program 1","Dedicated centrelink services designed for young people living in Kalgoorlie and surrounding areas.","Kalgoorlie Legal Aid",hospital,"111 King St",Kalgoorlie,Kalgoorlie,WA,6430,(08) 1893 2884,contact@kalgoorlielegalaid.com.au,https://www.kalgoorlielegalaid.gov.au,"centrelink, victim_support",true,false,Data.WA,active,-30.731774043430466,121.46938437993053
147189f5-3182-4d25-a416-ff2ae488c75b,"Mount Gambier Youth Health Clinic","Community-based career guidance program serving young people across Mount Gambier and surrounding areas.","Mount Gambier Legal Aid",community,"615 Collins St",Mount Gambier,Mount Gambier,SA,5290,(08) 3382 1813,help@mountgambierlegalaid.org.au,https://www.mountgambierlegalaid.gov.au,"career_guidance, education_support",true,false,Data.VIC,active,-37.82654901182443,140.77865775798747
ae057510-ab93-46e3-99a9-f727c95bddfa,"Mount Gambier Educational Support Centre","Providing work experience services to young people in Mount Gambier and surrounding areas.","Mount Gambier Mission Australia",non_profit,"404 High St",Mount Gambier,Mount Gambier,SA,5290,(08) 7999 1103,contact@mountgambiermissiona.gov.au,https://www.mountgambiermissiona.gov.au,"work_experience",true,false,Sydney Council,active,-37.83609737081862,140.78403455749088
a7ba2f18-69ed-4ac6-84c8-4966ed14ecda,"Mount Gambier Youth Counselling Service","Professional emergency relief assistance available to young people in the Mount Gambier and surrounding areas region.","Mount Gambier Council",indigenous,"992 High St",Mount Gambier,Mount Gambier,SA,5290,(08) 4075 9815,support@mountgambiercouncil.gov.au,https://www.mountgambiercouncil.gov.au,"emergency_relief, community_development, psychology",true,false,Brisbane Council,active,-37.83465371796614,140.78985993435762
54f4a66e-c4ee-439a-bc47-4a0f2cca770c,"Mount Gambier Multicultural Youth Services","Providing multicultural services to young people in Mount Gambier and surrounding areas.","Beyond Blue Mount Gambier",indigenous,"490 Main St",Mount Gambier,Mount Gambier,SA,5290,(08) 9876 4728,support@beyondbluemountgambi.com.au,https://www.beyondbluemountgambi.com.au,"multicultural",true,false,Data.QLD,active,-37.83303982793692,140.78863010376836
b978b003-e380-447e-8b5b-7d4ada2ec521,"Whyalla Educational Support Centre","Professional cultural support assistance available to young people in the Whyalla and surrounding areas region.","Whyalla Youth Services",community,"53 King St",Whyalla,Whyalla,SA,5600,(08) 8063 5317,contact@whyallayouthservices.org.au,https://www.whyallayouthservices.com.au,"cultural_support, vocational_education, medical",true,false,Ask Izzy,active,-33.019485716960645,137.5919526572628
b48eaaaa-674f-42df-a5f6-ce6f97426ede,"Whyalla Employment Training Hub","Providing cultural support services to community members in Whyalla and surrounding areas.","Whyalla Health Service",university,"84 King St",Whyalla,Whyalla,SA,5600,(08) 3179 0617,support@whyallahealthservice.gov.au,https://www.whyallahealthservice.com.au,"cultural_support",false,true,Service Seeker,active,-33.035826237641345,137.5814354930646
2882e239-36c0-4a7e-a1a7-92380644eb02,"Whyalla Multicultural Youth Services","Dedicated parenting services designed for young people living in Whyalla and surrounding areas.","Whyalla Community Centre",government,"433 High St",Whyalla,Whyalla,SA,5600,(08) 9484 4107,services@whyallacommunitycent.com.au,https://www.whyallacommunitycent.gov.au,"parenting",true,false,Data.QLD,active,-33.02850540287757,137.57673704208275
3a56b049-79f0-4fb6-bfda-077a5b819a61,"Whyalla Youth Legal Service","Providing job placement services to young people in Whyalla and surrounding areas.","Whyalla Community Centre",charity,"552 Bourke St",Whyalla,Whyalla,SA,5600,(08) 1764 6120,help@whyallacommunitycent.org.au,https://www.whyallacommunitycent.org.au,"job_placement, volunteer_programs, drug_alcohol",true,false,Adelaide Council,active,-33.02767038988647,137.58593920929758
f4764df3-8006-4064-9291-7de1ca8ab72e,"Launceston Family Violence Service","Comprehensive court support support for young people throughout Launceston and surrounding areas.","Launceston YMCA",government,"361 George St",Launceston,Launceston,TAS,7250,(03) 4342 4862,services@launcestonymca.com.au,https://www.launcestonymca.com.au,"court_support, financial_assistance",true,false,Adelaide Council,active,-41.42693232548562,147.14853057200426
a68c9140-2c23-4a78-82cb-016af4b741a8,"Launceston Family Violence Service 39","Comprehensive education support support for young people throughout Launceston and surrounding areas.","Launceston Salvation Army",non_profit,"154 High St",Launceston,Launceston,TAS,7250,(03) 1766 1776,services@launcestonsalvationa.gov.au,https://www.launcestonsalvationa.gov.au,"education_support, literacy, youth_development",true,false,Service Seeker,active,-41.442555576189974,147.1341913137104
0b770f78-5e6c-46a9-b5b8-4b7cf33d3772,"Launceston Youth Mentoring Program","Providing multicultural services to young people in Launceston and surrounding areas.","Launceston Legal Aid",commercial,"984 Collins St",Launceston,Launceston,TAS,7250,(03) 8691 2680,help@launcestonlegalaid.com.au,https://www.launcestonlegalaid.gov.au,"multicultural",true,false,Australian Charities Register,active,-41.427712243856185,147.14657767211483
5b3c3015-4808-4426-aff7-86277e7de3aa,"Launceston Community Mental Health","Community-based victim support program serving community members across Launceston and surrounding areas.","Launceston Mission Australia",commercial,"492 Main St",Launceston,Launceston,TAS,7250,(03) 6660 9297,contact@launcestonmissionaus.com.au,https://www.launcestonmissionaus.gov.au,"victim_support",false,false,NT Open Data,active,-41.43337169590486,147.13842668940038
d78e3347-af0d-4c46-ba9e-5d335503fd9c,"Launceston Community Legal Centre","Comprehensive cultural support support for young people throughout Launceston and surrounding areas.","Lifeline Launceston",community,"164 Queen St",Launceston,Launceston,TAS,7250,(03) 9809 7345,info@lifelinelaunceston.org.au,https://www.lifelinelaunceston.org.au,"cultural_support",true,true,List Tasmania,active,-41.441119336656755,147.14864291198273
fbc9cec1-b093-41bd-b77a-5de56cdb9fab,"Launceston Youth Arts Program","Dedicated centrelink services designed for young people living in Launceston and surrounding areas.","Launceston Aboriginal Corporation",faith_based,"193 Main St",Launceston,Launceston,TAS,7250,(03) 9097 2734,help@launcestonaboriginal.gov.au,https://www.launcestonaboriginal.gov.au,"centrelink",true,false,Australian Charities Register,active,-41.4328161013787,147.1409878462488
08d59e7a-2e0b-489f-ac20-74a2fc1411cd,"Launceston Youth Housing Support","Community-based psychology program serving young people across Launceston and surrounding areas.","Launceston Council",commercial,"426 Church St",Launceston,Launceston,TAS,7250,(03) 3801 1277,help@launcestoncouncil.com.au,https://www.launcestoncouncil.org.au,"psychology, court_support, transport",true,false,Data.ACT,active,-41.43520671101198,147.13769609836018
f42610a0-b343-493e-a1fb-e0e095badf24,"Launceston Youth Health Clinic","Comprehensive psychology support for young people throughout Launceston and surrounding areas.","Beyond Blue Launceston",university,"979 Bourke St",Launceston,Launceston,TAS,7250,(03) 6733 6177,support@beyondbluelaunceston.com.au,https://www.beyondbluelaunceston.gov.au,"psychology, emergency_relief",true,false,Perth Council,active,-41.4326977448865,147.15210666381125
b6864f5d-687d-4a0b-951b-bc0018eee5e3,"Devonport Youth Counselling Service","Community-based vocational education program serving young people across Devonport and surrounding areas.","Devonport YMCA",hospital,"342 Bourke St",Devonport,Devonport,TAS,7310,(03) 6399 3365,contact@devonportymca.org.au,https://www.devonportymca.org.au,"vocational_education, financial_counselling",true,false,Ask Izzy,active,-41.19015303321439,146.34068352207572
2670fbd2-ede0-4fd0-977e-744b720cc233,"Devonport Drug & Alcohol Support","Professional work experience assistance available to young people in the Devonport and surrounding areas region.","Beyond Blue Devonport",charity,"318 Main St",Devonport,Devonport,TAS,7310,(03) 4194 4020,contact@beyondbluedevonport.gov.au,https://www.beyondbluedevonport.org.au,"work_experience, domestic_violence",true,false,NT Open Data,active,-41.18744455295091,146.35533277064425
8999ac74-844c-45af-9a0d-84ba524029c5,"Devonport Youth Health Clinic","Dedicated victim support services designed for young people living in Devonport and surrounding areas.","Devonport Family Services",government,"700 Bourke St",Devonport,Devonport,TAS,7310,(03) 8658 2921,support@devonportfamilyservi.org.au,https://www.devonportfamilyservi.gov.au,"victim_support, volunteer_programs, community_service",true,false,Data.gov.au,active,-41.19643000839173,146.34252094042904
c77fe287-7589-4289-8bda-74217801bd61,"Devonport Indigenous Youth Centre","Professional apprenticeships assistance available to young people in the Devonport and surrounding areas region.","Devonport Council",charity,"847 Queen St",Devonport,Devonport,TAS,7310,(03) 5700 4055,info@devonportcouncil.gov.au,https://www.devonportcouncil.gov.au,"apprenticeships, leadership, cultural_support",true,true,Data.WA,active,-41.18778516952069,146.35308565466443
