ID,Name,Description,Organization,Organization_Type,Address,Suburb,City,State,Postcode,Phone,Email,Website,Categories,Youth_Specific,Indigenous_Specific,Data_Source,Status
8cd39b35-c297-49a7-b03a-5b2219160697,"PCYC Zillmere Learner Licence Road Safety Program","PCYC Zillmere Learner Licence Road Safety Program provides driver education services in Zillmere. Key services include: Learner license support, Road safety education, Driving skills.","PCYC Zillmere Learner Licence Road Safety Program",community,"",Zillmere,Brisbane,QLD,,,,,"education_support, training",true,false,QLD Scraped Services,active
7aee91e7-6929-45c2-8833-a2a0525829e6,"Peirson Services Youth Support Service","Peirson Services Youth Support Service provides youth support services in Bundaberg South. Key services include: Case management; Youth programs; Support services.","Peirson Services Youth Support Service",government,"",Bundaberg Central,Bundaberg,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
b19e7093-8a1a-4f51-a491-edf6e65c9ef6,"Picabeen Bright Futures Project","Picabeen Bright Futures Project provides youth development services in Mitchelton. Key services include: Future planning, Skills development, Youth engagement.","Picabeen Bright Futures Project",government,"",Mitchelton,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
42814632-3a53-4efb-a58d-1c09e6e443bc,"Picabeen Youth Support Service","Picabeen Youth Support Service provides youth support services in Mitchelton. Key services include: Community-based support; Youth programs; Case management.","Picabeen Youth Support Service",government,"",Mitchelton,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
45ac4995-f3e2-4b0d-afb8-0a75fc123f86,"Preventing Violence Affecting Young Lives","Preventing Violence Affecting Young Lives provides violence prevention services in Queensland. Key services include: Violence prevention, Education, Youth empowerment.","Preventing Violence Affecting Young Lives",community,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",true,false,QLD Scraped Services,active
4e2ea5b7-9211-4dcd-b4c3-9fbf9f1ce526,"Project Booyah","Project Booyah provides youth engagement services in Queensland. Key services include: Adventure-based learning, Leadership skills, Vocational education.","Project Booyah",community,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",true,false,QLD Scraped Services,active
ad51a7f6-01b9-4d36-9cfb-c1ebfdfe46be,"Project Valkyrie","Project Valkyrie provides youth empowerment services in Queensland. Key services include: Empowerment initiatives, Youth development, Support services.","Project Valkyrie",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
57fc17d1-7ebe-43f6-bdbd-543e654f609e,"Proserpine Youth Space - Youth Development Facility","Proserpine Youth Space - Youth Development Facility provides youth development services in Proserpine. Key services include: Safe space; Recreational activities; Youth programs.","Proserpine Youth Space - Youth Development Facility",community,"",Proserpine,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
fc275dfb-2ad7-42e5-a63e-e1da5b9803fd,"Prospect Community Services Youth Support Program","Prospect Community Services Youth Support Program provides youth support services in Charters Towers City. Key services include: Case management; Youth engagement; Community development.","Prospect Community Services Youth Support Program",government,"",Charters Towers City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
1b5dd392-9a02-4a2b-a43b-6618bda64de9,"Proud Warrior (Queensland Youth Services)","Proud Warrior (Queensland Youth Services) provides indigenous youth support services in Townsville and Mount Isa. Key services include: Multi-agency intervention, School re-engagement, Case management","Proud Warrior (Queensland Youth Services)",government,"",Townsville City,Townsville,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
7171154e-898c-4f88-b05a-5baa8229f207,"Proud Warrior (Queensland Youth Services)","Proud Warrior (Queensland Youth Services) provides indigenous youth support services in Townsville and Mount Isa. Key services include: Multi-agency intervention, School re-engagement, Case management","Proud Warrior (Queensland Youth Services)",government,"",Townsville City,Townsville,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
520d4692-a93c-49fd-a6ca-8c40e8783f8e,"QATSICPP (Youth Justice Peak)","QATSICPP (Youth Justice Peak) provides youth justice coordination services in Queensland. Key services include: Policy development; Community safety initiatives; Workforce development[2][5].","QATSICPP (Youth Justice Peak)",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,true,QLD Scraped Services,active
0ae97bf4-c5b1-4b38-bc50-2679ae2be6f0,"QPCYWA Palm Island Youth Support","QPCYWA Palm Island Youth Support provides indigenous youth support services in Palm Island. Key services include: Island community support; Cultural programs; Youth engagement.","QPCYWA Palm Island Youth Support",community,"",Palm Island,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
8be4ffc5-47cd-4105-b4a1-bab16c14cf07,"Queensland Aboriginal and Torres Strait Island Child Protection Peak (QATSICPP)","Queensland Aboriginal and Torres Strait Island Child Protection Peak (QATSICPP) provides youth justice coordination services in Queensland. Key services include: Policy development; Community safety; ","Queensland Aboriginal and Torres Strait Island Child Protection Peak (QATSICPP)",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,true,QLD Scraped Services,active
b9c5915f-ebf4-4991-a423-99bf0628c14f,"Queensland Council of Social Services (QCOSS)","Queensland Council of Social Services (QCOSS) provides social services services in Queensland. Key services include: Policy development; Sector support; Advocacy[5][8].","Queensland Council of Social Services (QCOSS)",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"community_service",false,false,QLD Scraped Services,active
0e583163-2990-4305-89ff-f803f1ffa56b,"Queensland Family and Child Commission (QFCC) Youth Advocates","Queensland Family and Child Commission (QFCC) Youth Advocates provides youth advocacy services in Queensland. Key services include: Youth participation; System monitoring; Policy development; Youth Ad","Queensland Family and Child Commission (QFCC) Youth Advocates",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
c0c4e5f8-6f0b-466a-81df-d62e824efd08,"Queensland Health","Queensland Health provides health services services in Statewide. Key services include: Physical health; Mental health; Substance abuse treatment.","Queensland Health",government,"",Brisbane City,Brisbane,QLD,,,,,"health_services, medical, mental_health, counselling",false,false,QLD Scraped Services,active
a23e02a2-85dd-42b2-8d93-816e862f1247,"Queensland Health Youth Services","Queensland Health Youth Services provides youth health services in Queensland detention centers and community. Key services include: Primary healthcare; Mental health support; Allied health services.","Queensland Health Youth Services",hospital,"",Brisbane City,Brisbane,QLD,,,,,"health_services, medical, mental_health, counselling",true,false,QLD Scraped Services,active
9a3e780b-8224-463f-b7c8-c8e648d08cd7,"Queensland Indigenous Youth Leadership Program","Queensland Indigenous Youth Leadership Program provides indigenous leadership services in Queensland. Key services include: Leadership development; Cultural connection; Government engagement.","Queensland Indigenous Youth Leadership Program",government,"",Brisbane City,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
24d28138-c20a-4682-a2b2-30c6d9be5172,"Queensland Pathways College","Queensland Pathways College provides detention education services in Queensland detention centers. Key services include: Core curriculum; Literacy and numeracy; Vocational pathways.","Queensland Pathways College",community,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",false,false,QLD Scraped Services,active
f29a292d-e4ac-42dd-b33e-086bcc3fc4ca,"Queensland Police Service","Queensland Police Service provides law enforcement services in Statewide. Key services include: Youth Crime Prevention; Early intervention.","Queensland Police Service",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
b85d8fc8-61d1-4363-8163-95765849cc79,"Queensland Youth and Families Support Services (QYFSS)","Queensland Youth and Families Support Services (QYFSS) provides family support services in Statewide. Key services include: Youth empowerment; Family harmony; Community building.","Queensland Youth and Families Support Services (QYFSS)",government,"",Brisbane City,Brisbane,QLD,,,,,"family_support, parenting",true,false,QLD Scraped Services,active
ef8c92f1-548e-4418-a391-37e46c1b204b,"Queensland Youth eHub","Queensland Youth eHub provides youth engagement services in Queensland. Key services include: Online engagement; Youth voice; Issue discussion[6].","Queensland Youth eHub",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a16da984-dd4b-41c0-bed8-e6440600107e,"Queensland Youth Housing Coalition","Queensland Youth Housing Coalition provides housing advocacy services in Statewide. Key services include: Housing policy; Advocacy; Research.","Queensland Youth Housing Coalition",community,"",Brisbane City,Brisbane,QLD,,,,,"housing, accommodation",true,false,QLD Scraped Services,active
58cb7a82-60fd-461e-a50c-4368afcdca8f,"Queensland Youth Parliament (QYP)","Queensland Youth Parliament (QYP) provides youth governance services in Queensland. Key services include: Bill development; Parliamentary debate; Community representation.","Queensland Youth Parliament (QYP)",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
302f46da-ae82-4862-ba38-3f2561cf6b6e,"Queensland Youth Services (QYS)","Queensland Youth Services (QYS) provides youth support services in North Queensland. Key services include: Early intervention; Driver mentoring; Young parent support.","Queensland Youth Services (QYS)",government,"",Brisbane City,Brisbane,QLD,,,,,"mentoring, youth_development",true,false,QLD Scraped Services,active
686ac949-0c13-41c9-9fc3-6725e65a8136,"Queensland Youth Week","Queensland Youth Week provides youth celebration services in Queensland. Key services include: Youth recognition; Community engagement; Skills showcase.","Queensland Youth Week",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
28d9c376-e6dc-4d66-ab48-68500129cd12,"Queensland Youth Week (QYW)","Queensland Youth Week (QYW) provides youth celebration services in Queensland. Key services include: Events; Youth recognition; Community engagement; Talent showcase[8].","Queensland Youth Week (QYW)",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
c636f461-2894-4e92-9fa9-e14a6939e058,"Queensland's Department of Youth","Queensland's Department of Youth provides youth services services in Queensland. Key services include: Support services; Youth engagement; Policy development[6].","Queensland's Department of Youth",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
47ace071-ae3c-4dd3-a23f-a392d406d7a1,"QYS Early Intervention Program","QYS Early Intervention Program provides family stability services in North Queensland. Key services include: Family engagement; Education support; Community connection.","QYS Early Intervention Program",government,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training, family_support, parenting",false,false,QLD Scraped Services,active
920fbe6f-3747-408f-9d7f-dd8c8c3d75b8,"QYS Housing Support Service","QYS Housing Support Service provides youth housing services in North Queensland. Key services include: Housing assistance; Homelessness prevention; Independent living support.","QYS Housing Support Service",government,"",Brisbane City,Brisbane,QLD,,,,,"housing, accommodation",true,false,QLD Scraped Services,active
885bc227-b392-4765-8c2f-1117641a9561,"QYS Learner Driver Mentor Program","QYS Learner Driver Mentor Program provides driver education services in North Queensland. Key services include: Supervised driving lessons; Road safety knowledge; Driving skills.","QYS Learner Driver Mentor Program",government,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",false,false,QLD Scraped Services,active
951846cc-ee9f-4775-8cdd-204263216782,"QYS Mental Health Initiative","QYS Mental Health Initiative provides youth mental health services in North Queensland. Key services include: Mental health support; Capacity building; Wellbeing prioritization.","QYS Mental Health Initiative",government,"",Brisbane City,Brisbane,QLD,,,,,"health_services, medical, mental_health, counselling",true,false,QLD Scraped Services,active
e3193c43-5d6e-4a2b-96d5-67c73fe96bcf,"QYS Young Parent Support Service","QYS Young Parent Support Service provides young parent support services in North Queensland. Key services include: Parenting skills; Case management; Specialized activities.","QYS Young Parent Support Service",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
2f36c59b-0652-463f-bfb4-7934610ae873,"Ravenshoe Youth Support Service","Ravenshoe Youth Support Service provides youth support services in Ravenshoe. Key services include: Rural youth support; Case management; Community engagement.","Ravenshoe Youth Support Service",government,"",Ravenshoe,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
dc3e4e58-0600-487b-be9e-9fe02c007e79,"Raw Impact Cultural Connection","Raw Impact Cultural Connection provides cultural support services in Toowoomba. Key services include: Cultural connection, Yumba land rejuvenation, Ongoing engagement.","Raw Impact Cultural Connection",government,"",Toowoomba City,Toowoomba,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
c8f92d4d-f77f-4650-a14b-96895e05240f,"Raw Impact Cultural Connection","Raw Impact Cultural Connection provides cultural support services in Toowoomba. Key services include: Cultural connection, Yumba land rejuvenation, Ongoing engagement.","Raw Impact Cultural Connection",government,"",Toowoomba City,Toowoomba,QLD,,,,,"cultural_support, indigenous_services",true,false,QLD Scraped Services,active
2363b133-0ab9-41dd-86cc-64fcbdceffda,"RAYS - Youth Access Moreton Bay Initiative (YAMBI)","RAYS - Youth Access Moreton Bay Initiative (YAMBI) provides youth support services in Redcliffe. Key services include: Youth access; Support services; Community engagement.","RAYS - Youth Access Moreton Bay Initiative (YAMBI)",government,"",Redcliffe,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
c0caafea-dc20-431c-9d9a-58e3570cb694,"Re-thinking Our Attitude to Driving (ROAD)","Re-thinking Our Attitude to Driving (ROAD) provides motor vehicle offending services in Queensland. Key services include: Driving education; Behavioral change; Motor vehicle offense reduction.","Re-thinking Our Attitude to Driving (ROAD)",community,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",false,false,QLD Scraped Services,active
80bbde02-7d78-41b2-bdb3-633b539631a0,"Recognise Reflect Respect","Recognise Reflect Respect provides male development services in Queensland. Key services include: Respectful relationships, Reflection, Recognition.","Recognise Reflect Respect",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",false,false,QLD Scraped Services,active
6e8f71a6-84e1-4d04-821f-53ca945a069c,"Redcliffe Area Youth Space","Redcliffe Area Youth Space provides youth engagement services in Redcliffe. Key services include: Safe space; Activities; Support services.","Redcliffe Area Youth Space",community,"",Redcliffe,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
8e2fdcd9-685f-471c-b9bc-37508fc4f8a3,"Regional Youth Support Coordinator","Regional Youth Support Coordinator provides youth support coordination services in 8 Queensland regions. Key services include: Management; Training; Support coordination; Case management[4].","Regional Youth Support Coordinator",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a098e19a-1666-42cc-99c4-33a256985bc0,"Regional Youth Support Service","Regional Youth Support Service provides youth support services in Rockhampton City. Key services include: Regional support; Case management; Youth programs.","Regional Youth Support Service",government,"",Rockhampton City,Rockhampton,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
8592903a-33e6-4b54-bfe2-af8e5bda5422,"Restorative Justice Conferencing","Restorative Justice Conferencing provides youth justice services in Queensland. Key services include: Victim-offender mediation, Harm repair, Community involvement.","Restorative Justice Conferencing",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
8402a930-1a24-4bd3-93d0-59e6b022dfdc,"Restorative Justice Program","Restorative Justice Program provides youth rehabilitation services in Queensland. Key services include: Conferencing; Victim support; Offender responsibility[5].","Restorative Justice Program",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a7de8662-d0f3-42a0-8f99-bc76f0b0d96e,"Revamp and Ride Youth Bike Program","Revamp and Ride Youth Bike Program provides youth engagement services in Queensland. Key services include: Bicycle maintenance, Life skills, Practical training.","Revamp and Ride Youth Bike Program",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
119f4999-b87d-4f60-bc25-1b6e366f154d,"Rockhampton PCYC Youth Service","Rockhampton PCYC Youth Service provides youth development services in Berserker. Key services include: Recreational activities; Youth programs; Skills development.","Rockhampton PCYC Youth Service",community,"",Berserker,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
246939f7-a80e-4dfc-84f9-46df225bec1a,"Roma and Maranoa Youth Support","Roma and Maranoa Youth Support provides youth support services in Roma. Key services include: Rural youth support; Case management; Community engagement.","Roma and Maranoa Youth Support",government,"",Roma,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
01db031e-94de-45ac-9ec0-9b9e6526fe97,"Roseberry Community Services","Roseberry Community Services provides youth support services in Gladstone Central. Key services include: Community services; Youth programs; Support services.","Roseberry Community Services",government,"",Gladstone Central,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
bfdb88ca-8a3d-442b-979e-08cffcf1badd,"Sakura 'You Can Do It!' Program","Sakura 'You Can Do It!' Program provides youth development services in Queensland. Key services include: Self-belief, Empowerment, Skill development.","Sakura 'You Can Do It!' Program",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
8a6165bc-0801-4001-b5b0-a6f7424f23e8,"Salvation Army Forest Lake Youth Work Services","Salvation Army Forest Lake Youth Work Services provides youth support services in Forest Lake. Key services include: Youth work; Support services; Community engagement.","Salvation Army Forest Lake Youth Work Services",community,"",Forest Lake,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
014747be-c64e-4236-afba-971c8020959e,"Sarina District Youth Services","Sarina District Youth Services provides youth support services in Sarina. Key services include: District support; Youth programs; Community engagement.","Sarina District Youth Services",government,"",Sarina,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
f024de20-93f1-4dac-b30b-49cc1e42d9ee,"Save the Children Australia","Save the Children Australia provides child welfare services in Statewide. Key services include: Education; Protection; Development programs.","Save the Children Australia",government,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training, family_support, crisis_support",false,false,QLD Scraped Services,active
9a9d539b-228a-423a-afa9-89e900b5d16a,"School-based Policing Program","School-based Policing Program provides school safety services in Queensland schools. Key services include: Positive relationship building; Safe learning environment; Adopt-a-Cop program[12].","School-based Policing Program",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
e7f8459f-c742-4bae-ab34-d16f10ec19ef,"Selectability Limited After-Hours Program","Selectability Limited After-Hours Program provides youth outreach services in Cairns (Earlville and Edmonton). Key services include: After-hours outreach, Mentoring, Transportation and referrals.","Selectability Limited After-Hours Program",government,"",Cairns City,Cairns,QLD,,,,,"mentoring, youth_development",true,false,QLD Scraped Services,active
bdbe2ab9-e4a5-4de5-8c68-c31572b0b6ae,"Selectability Limited After-Hours Program","Selectability Limited After-Hours Program provides youth outreach services in Cairns (Earlville and Edmonton). Key services include: After-hours outreach, Mentoring, Transportation and referrals.","Selectability Limited After-Hours Program",government,"",Cairns City,Cairns,QLD,,,,,"mentoring, youth_development",true,false,QLD Scraped Services,active
d237e4c8-32ed-405c-aba2-1a7cca20f729,"Shifting Gears","Shifting Gears provides youth development services in Queensland. Key services include: Skills transition, Personal growth, Youth development.","Shifting Gears",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
9b75fe62-0284-4815-85f8-771728942f83,"So Youth Pilot Program","So Youth Pilot Program provides youth engagement services in Cairns. Key services include: Drop-in services, Basketball activities, Youth recreation.","So Youth Pilot Program",community,"",Cairns City,Cairns,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
408ce5fd-f0e1-4e53-8741-a4483fc94b1e,"South Burnett Youth Services (FUSION)","South Burnett Youth Services (FUSION) provides youth support services in Kingaroy. Key services include: Regional youth support; Case management; Youth programs.","South Burnett Youth Services (FUSION)",government,"",Kingaroy,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a4907c94-0425-4fc5-b1bc-b0c516082bd2,"Speak OUT","Speak OUT provides youth voice services in Queensland. Key services include: Youth consultation; Decision-making input; Policy influence.","Speak OUT",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
8201c5b5-fdb6-4915-b5a7-8cb7222d86a5,"Springfield Youth Sports Hub","Springfield Youth Sports Hub provides youth recreation services in Springfield. Key services include: Sports activities, Recreational engagement, Youth development.","Springfield Youth Sports Hub",community,"",Springfield,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
5f72583d-fd1a-4c89-843c-975d3c90d481,"St George Youth Support Service","St George Youth Support Service provides youth support services in St George. Key services include: Rural youth support; Case management; Community engagement.","St George Youth Support Service",government,"",St George,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
72afc62a-ab56-43e9-9611-9a192e48f706,"State Youth Leadership Program (SYLP)","State Youth Leadership Program (SYLP) provides leadership development services in Queensland. Key services include: Adventure-based learning; Leadership training; Skill development[3].","State Youth Leadership Program (SYLP)",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
bd3f1f0c-b790-4c6b-88e7-187844859b76,"Street CRED","Street CRED provides youth outreach services in Queensland. Key services include: Street-based support, Crisis intervention, Youth engagement.","Street CRED",community,"",Brisbane City,Brisbane,QLD,,,,,"crisis_support, emergency_relief",true,false,QLD Scraped Services,active
27ab7764-4be5-47c9-9852-60473d76b169,"Street University","Street University provides urban youth support services in Logan/Gold Coast. Key services include: Creative arts, Life skills, Drug and alcohol support.","Street University",community,"",Surfers Paradise,Gold Coast,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
86cec3e8-3fd8-4896-a868-cc1d1b7ebb86,"Stronger Community Justice Group (CJG)","Stronger Community Justice Group (CJG) provides indigenous justice support services in 52+ communities across Queensland. Key services include: Justice system navigation; Community empowerment; Alcoho","Stronger Community Justice Group (CJG)",community,"",Brisbane City,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
4cda8784-6a51-4216-b8e0-dab791f0972b,"Stronger Connections","Stronger Connections provides youth connection services in Queensland. Key services include: Social connection, Community building, Youth engagement.","Stronger Connections",non_profit,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
52e307ba-16aa-4ccc-ac52-f25e170c7215,"Supporting Young Women to Safety Connection and Wellness","Supporting Young Women to Safety Connection and Wellness provides female youth support services in Queensland. Key services include: Safety planning, Wellness initiatives, Support services.","Supporting Young Women to Safety Connection and Wellness",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
2f290ec9-e817-40e6-9563-ce289d1afaee,"T-REK Program (Youth Off The Streets)","T-REK Program (Youth Off The Streets) provides youth justice support services in Logan. Key services include: Targeted interventions, Educational re-engagement, Multicultural support.","T-REK Program (Youth Off The Streets)",government,"",Logan,Brisbane,QLD,,,,,"education_support, training, cultural_support, indigenous_services",true,false,QLD Scraped Services,active
ab5e3678-ab2c-42e7-b21d-e773c2800529,"Tablelands Youth Support Program","Tablelands Youth Support Program provides youth support services in Atherton. Key services include: Regional youth support; Case management; Youth programs.","Tablelands Youth Support Program",government,"",Atherton,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
ff0d783d-2516-4a4f-9b5f-20cfb27dfe7d,"TAIHS Youth Support Services (TYSS)","TAIHS Youth Support Services (TYSS) provides indigenous youth support services in Garbutt. Key services include: Health services; Cultural support; Youth engagement.","TAIHS Youth Support Services (TYSS)",indigenous,"",Garbutt,Brisbane,QLD,,,,,"health_services, medical, indigenous_services, cultural_support",true,true,QLD Scraped Services,active
0c512731-4c2d-4cd1-acc9-c7446f1970d8,"Taskforce Guardian","Taskforce Guardian provides youth crime response services in Queensland. Key services include: Crime surge response; Community safety initiatives; Targeted interventions[7].","Taskforce Guardian",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
adae025d-b796-4e78-9d02-33a59ae5695b,"Ted Noffs Foundation","Ted Noffs Foundation provides at-risk youth services in South-East Queensland. Key services include: Drug & alcohol programs; Counseling; Street work.","Ted Noffs Foundation",government,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
4cf64725-46bc-472a-b978-b9f05daecfb1,"The Block (Winangali Infusion)","The Block (Winangali Infusion) provides youth support services in Goondiwindi and NSW border towns. Key services include: Safe community hub, Cultural education, Recreational activities.","The Block (Winangali Infusion)",community,"",Goondiwindi and NSW border towns,Brisbane,QLD,,,,,"education_support, training, cultural_support, indigenous_services",true,false,QLD Scraped Services,active
c9ca14d7-d219-48a5-ae15-a2c8649caaa3,"The Bridge Award","The Bridge Award provides personal development services in Queensland. Key services include: Life skills; Community engagement; Volunteering opportunities.","The Bridge Award",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",false,false,QLD Scraped Services,active
b92e77e7-7bb3-4255-aec3-8bd2c71c2c89,"The Deadly Matters Program","The Deadly Matters Program provides youth development services in Queensland. Key services include: Cultural connection, Life skills, Youth support.","The Deadly Matters Program",indigenous,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring, cultural_support, indigenous_services",true,false,QLD Scraped Services,active
3d98d920-1b23-42be-bc0f-cea569b726d9,"The Drop Zone","The Drop Zone provides youth support services in Queensland. Key services include: Drop-in services, Youth engagement, Safe space.","The Drop Zone",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
974d3ff1-bef6-49f0-ac0c-9f6e360dbf62,"The Duke of Edinburgh's International Award","The Duke of Edinburgh's International Award provides youth development services in Queensland. Key services include: Personal development; Skills acquisition; Physical recreation; Community service.","The Duke of Edinburgh's International Award",community,"",Brisbane City,Brisbane,QLD,,,,,"youth_development, mentoring",true,false,QLD Scraped Services,active
72db41ba-2275-4b69-89ec-6564398d24a9,"The Foyer Foundation","The Foyer Foundation provides youth homelessness services in National. Key services include: Advocacy; Program development; Foyer accreditation; Research and policy[11][13].","The Foyer Foundation",community,"",National,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a1581e0e-1dd3-475a-97a7-9ab403b462f2,"The Lighthouse: Youth After Hours Diversionary Service","The Lighthouse: Youth After Hours Diversionary Service provides youth support services in Queensland. Key services include: After-hours support, Diversion activities, Youth engagement.","The Lighthouse: Youth After Hours Diversionary Service",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
a9361718-32d6-4cb0-82c3-10ce99bee716,"The Murri Bus","The Murri Bus provides indigenous youth support services in Queensland. Key services include: Mobile outreach, Transportation, Community connection.","The Murri Bus",community,"",Brisbane City,Brisbane,QLD,,,,,"indigenous_services, cultural_support",true,true,QLD Scraped Services,active
251dc766-ea03-4748-88bb-a188fe7f88f6,"The Salvation Army Youth Outreach Service","The Salvation Army Youth Outreach Service provides youth support services in Brisbane. Key services include: Crisis accommodation; Counseling; Case management.","The Salvation Army Youth Outreach Service",government,"",Brisbane City,Brisbane,QLD,,,,,"crisis_support, emergency_relief",true,false,QLD Scraped Services,active
549019d4-e818-4d93-b90f-f338742ecf2a,"The Smith Family's iTrack","The Smith Family's iTrack provides career transitions services in Australia-wide. Key services include: Online career mentoring (closing April 2025)[19].","The Smith Family's iTrack",community,"",Australia-wide,Brisbane,QLD,,,,,"mentoring, youth_development",true,false,QLD Scraped Services,active
0e2312c1-1d0b-4484-88f3-03edf441eb51,"Townsville Youth Foyer","Townsville Youth Foyer provides youth housing services in Townsville. Key services include: Accommodation; Wraparound support; Education; Employment opportunities[7][12].","Townsville Youth Foyer",community,"",Townsville City,Townsville,QLD,,,,,"education_support, training, employment, job_placement, housing, accommodation",true,false,QLD Scraped Services,active
e73140d0-8ef5-4906-80fb-4d36e639b207,"TR Youth Community Centre","TR Youth Community Centre provides youth empowerment services in Queensland. Key services include: Community space, Empowerment programs, Youth success.","TR Youth Community Centre",community,"",Brisbane City,Brisbane,QLD,,,,,"community_service",true,false,QLD Scraped Services,active
174570e9-d220-4a34-a652-d67d1548f90f,"Transition 2 Success (T2S)","Transition 2 Success (T2S) provides education & training services in Multiple locations. Key services include: Vocational training; Educational pathways; Life skills.","Transition 2 Success (T2S)",government,"",Brisbane City,Brisbane,QLD,,,,,"education_support, training",false,false,QLD Scraped Services,active
